"District","FIPS","Year","Variable","Measure Type","Value"
"Sherman School District","","2010-2011","Suspensions","Percent","-9999"
"Sherman School District","","2011-2012","Suspensions","Percent","1.5"
"Sherman School District","","2012-2013","Suspensions","Percent","-9999"
"Sherman School District","","2013-2014","Suspensions","Percent","-9999"
"Sherman School District","","2014-2015","Suspensions","Percent","2.8"
"Sherman School District","","2015-2016","Suspensions","Percent","3.0"
"Sherman School District","","2016-2017","Suspensions","Percent","6.3"
"Sherman School District","","2017-2018","Suspensions","Percent","3.4"
"Sherman School District","","2018-2019","Suspensions","Percent","5.3"
"Sherman School District","","2019-2020","Suspensions","Percent","-9999"
"Side By Side Charter School District","","2009-2010","Suspensions","Percent","6.7"
"Side By Side Charter School District","","2010-2011","Suspensions","Percent","9.1"
"Side By Side Charter School District","","2011-2012","Suspensions","Percent","3.6"
"Side By Side Charter School District","","2012-2013","Suspensions","Percent","4.8"
"Side By Side Charter School District","","2013-2014","Suspensions","Percent","5.6"
"Side By Side Charter School District","","2014-2015","Suspensions","Percent","3.0"
"Side By Side Charter School District","","2015-2016","Suspensions","Percent","4.4"
"Side By Side Charter School District","","2016-2017","Suspensions","Percent","2.6"
"Side By Side Charter School District","","2017-2018","Suspensions","Percent","2.6"
"Side By Side Charter School District","","2018-2019","Suspensions","Percent","-9999"
"Side By Side Charter School District","","2019-2020","Suspensions","Percent","-9999"
"Simsbury School District","900368940","2009-2010","Suspensions","Percent","3.0"
"Simsbury School District","900368940","2010-2011","Suspensions","Percent","3.4"
"Simsbury School District","900368940","2011-2012","Suspensions","Percent","2.6"
"Simsbury School District","900368940","2012-2013","Suspensions","Percent","1.9"
"Simsbury School District","900368940","2013-2014","Suspensions","Percent","1.7"
"Simsbury School District","900368940","2014-2015","Suspensions","Percent","1.8"
"Simsbury School District","900368940","2015-2016","Suspensions","Percent","2.2"
"Simsbury School District","900368940","2016-2017","Suspensions","Percent","2.3"
"Simsbury School District","900368940","2017-2018","Suspensions","Percent","2.0"
"Simsbury School District","900368940","2018-2019","Suspensions","Percent","2.1"
"Simsbury School District","900368940","2019-2020","Suspensions","Percent","1.4"
"Somers School District","901369220","2009-2010","Suspensions","Percent","4.6"
"Somers School District","901369220","2010-2011","Suspensions","Percent","4.1"
"Somers School District","901369220","2011-2012","Suspensions","Percent","5.1"
"Somers School District","901369220","2012-2013","Suspensions","Percent","3.9"
"Somers School District","901369220","2013-2014","Suspensions","Percent","3.2"
"Somers School District","901369220","2014-2015","Suspensions","Percent","4.6"
"Somers School District","901369220","2015-2016","Suspensions","Percent","3.8"
"Somers School District","901369220","2016-2017","Suspensions","Percent","4.5"
"Somers School District","901369220","2017-2018","Suspensions","Percent","5.3"
"Somers School District","901369220","2018-2019","Suspensions","Percent","6.2"
"Somers School District","901369220","2019-2020","Suspensions","Percent","3.3"
"South Windsor School District","900371390","2009-2010","Suspensions","Percent","4.5"
"South Windsor School District","900371390","2010-2011","Suspensions","Percent","5.4"
"South Windsor School District","900371390","2011-2012","Suspensions","Percent","3.7"
"South Windsor School District","900371390","2012-2013","Suspensions","Percent","3.4"
"South Windsor School District","900371390","2013-2014","Suspensions","Percent","3.5"
"South Windsor School District","900371390","2014-2015","Suspensions","Percent","3.1"
"South Windsor School District","900371390","2015-2016","Suspensions","Percent","3.0"
"South Windsor School District","900371390","2016-2017","Suspensions","Percent","4.1"
"South Windsor School District","900371390","2017-2018","Suspensions","Percent","4.2"
"South Windsor School District","900371390","2018-2019","Suspensions","Percent","3.5"
"South Windsor School District","900371390","2019-2020","Suspensions","Percent","2.1"
"Southington School District","900370550","2009-2010","Suspensions","Percent","4.9"
"Southington School District","900370550","2010-2011","Suspensions","Percent","4.2"
"Southington School District","900370550","2011-2012","Suspensions","Percent","3.8"
"Southington School District","900370550","2012-2013","Suspensions","Percent","3.7"
"Southington School District","900370550","2013-2014","Suspensions","Percent","3.1"
"Southington School District","900370550","2014-2015","Suspensions","Percent","3.7"
"Southington School District","900370550","2015-2016","Suspensions","Percent","3.2"
"Southington School District","900370550","2016-2017","Suspensions","Percent","1.0"
"Southington School District","900370550","2017-2018","Suspensions","Percent","4.4"
"Southington School District","900370550","2018-2019","Suspensions","Percent","4.2"
"Southington School District","900370550","2019-2020","Suspensions","Percent","2.8"
"Sprague School District","","2009-2010","Suspensions","Percent","4.2"
"Sprague School District","","2010-2011","Suspensions","Percent","5.8"
"Sprague School District","","2011-2012","Suspensions","Percent","6.7"
"Sprague School District","","2012-2013","Suspensions","Percent","7.9"
"Sprague School District","","2013-2014","Suspensions","Percent","7.8"
"Sprague School District","","2014-2015","Suspensions","Percent","8.4"
"Sprague School District","","2015-2016","Suspensions","Percent","8.9"
"Sprague School District","","2016-2017","Suspensions","Percent","7.5"
"Sprague School District","","2017-2018","Suspensions","Percent","9.8"
"Sprague School District","","2018-2019","Suspensions","Percent","7.6"
"Sprague School District","","2019-2020","Suspensions","Percent","4.3"
"Stafford School District","901372090","2009-2010","Suspensions","Percent","13.6"
"Stafford School District","901372090","2010-2011","Suspensions","Percent","10.8"
"Stafford School District","901372090","2011-2012","Suspensions","Percent","8.7"
"Stafford School District","901372090","2012-2013","Suspensions","Percent","7.0"
"Stafford School District","901372090","2013-2014","Suspensions","Percent","5.7"
"Stafford School District","901372090","2014-2015","Suspensions","Percent","6.4"
"Stafford School District","901372090","2015-2016","Suspensions","Percent","4.9"
"Stafford School District","901372090","2016-2017","Suspensions","Percent","3.6"
"Stafford School District","901372090","2017-2018","Suspensions","Percent","4.9"
"Stafford School District","901372090","2018-2019","Suspensions","Percent","5.7"
"Stafford School District","901372090","2019-2020","Suspensions","Percent","5.6"
"Stamford Academy District","","2009-2010","Suspensions","Percent","-6666"
"Stamford Academy District","","2010-2011","Suspensions","Percent","21.2"
"Stamford Academy District","","2011-2012","Suspensions","Percent","-9999"
"Stamford Academy District","","2012-2013","Suspensions","Percent","23.7"
"Stamford Academy District","","2013-2014","Suspensions","Percent","42.7"
"Stamford Academy District","","2014-2015","Suspensions","Percent","30.4"
"Stamford Academy District","","2015-2016","Suspensions","Percent","21.6"
"Stamford Academy District","","2016-2017","Suspensions","Percent","12.4"
"Stamford Academy District","","2017-2018","Suspensions","Percent","5.5"
"Stamford Academy District","","2018-2019","Suspensions","Percent","-9999"
"Stamford Academy District","","2019-2020","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2009-2010","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2010-2011","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2011-2012","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2012-2013","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2013-2014","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2014-2015","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2015-2016","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2016-2017","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2017-2018","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2018-2019","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2019-2020","Suspensions","Percent","-9999"
"Stamford School District","900173070","2009-2010","Suspensions","Percent","3.9"
"Stamford School District","900173070","2010-2011","Suspensions","Percent","4.1"
"Stamford School District","900173070","2011-2012","Suspensions","Percent","3.9"
"Stamford School District","900173070","2012-2013","Suspensions","Percent","2.9"
"Stamford School District","900173070","2013-2014","Suspensions","Percent","3.1"
"Stamford School District","900173070","2014-2015","Suspensions","Percent","2.8"
"Stamford School District","900173070","2015-2016","Suspensions","Percent","3.7"
"Stamford School District","900173070","2016-2017","Suspensions","Percent","4.0"
"Stamford School District","900173070","2017-2018","Suspensions","Percent","4.0"
"Stamford School District","900173070","2018-2019","Suspensions","Percent","4.5"
"Stamford School District","900173070","2019-2020","Suspensions","Percent","3.1"
"Sterling School District","","2009-2010","Suspensions","Percent","5.8"
"Sterling School District","","2010-2011","Suspensions","Percent","6.3"
"Sterling School District","","2011-2012","Suspensions","Percent","7.2"
"Sterling School District","","2012-2013","Suspensions","Percent","-6666"
"Sterling School District","","2013-2014","Suspensions","Percent","7.1"
"Sterling School District","","2014-2015","Suspensions","Percent","5.3"
"Sterling School District","","2015-2016","Suspensions","Percent","3.1"
"Sterling School District","","2016-2017","Suspensions","Percent","3.6"
"Sterling School District","","2017-2018","Suspensions","Percent","6.5"
"Sterling School District","","2018-2019","Suspensions","Percent","6.0"
"Sterling School District","","2019-2020","Suspensions","Percent","7.9"
"Stonington School District","901173770","2009-2010","Suspensions","Percent","5.1"
"Stonington School District","901173770","2010-2011","Suspensions","Percent","6.1"
"Stonington School District","901173770","2011-2012","Suspensions","Percent","7.6"
"Stonington School District","901173770","2012-2013","Suspensions","Percent","6.4"
"Stonington School District","901173770","2013-2014","Suspensions","Percent","6.3"
"Stonington School District","901173770","2014-2015","Suspensions","Percent","4.8"
"Stonington School District","901173770","2015-2016","Suspensions","Percent","5.5"
"Stonington School District","901173770","2016-2017","Suspensions","Percent","5.3"
"Stonington School District","901173770","2017-2018","Suspensions","Percent","4.9"
"Stonington School District","901173770","2018-2019","Suspensions","Percent","5.3"
"Stonington School District","901173770","2019-2020","Suspensions","Percent","4.4"
"Stratford School District","900174190","2009-2010","Suspensions","Percent","9.0"
"Stratford School District","900174190","2010-2011","Suspensions","Percent","8.5"
"Stratford School District","900174190","2011-2012","Suspensions","Percent","6.9"
"Stratford School District","900174190","2012-2013","Suspensions","Percent","8.0"
"Stratford School District","900174190","2013-2014","Suspensions","Percent","6.3"
"Stratford School District","900174190","2014-2015","Suspensions","Percent","6.9"
"Stratford School District","900174190","2015-2016","Suspensions","Percent","6.7"
"Stratford School District","900174190","2016-2017","Suspensions","Percent","6.8"
"Stratford School District","900174190","2017-2018","Suspensions","Percent","7.1"
"Stratford School District","900174190","2018-2019","Suspensions","Percent","8.1"
"Stratford School District","900174190","2019-2020","Suspensions","Percent","6.1"
"Suffield School District","900374540","2009-2010","Suspensions","Percent","7.4"
"Suffield School District","900374540","2010-2011","Suspensions","Percent","5.8"
"Suffield School District","900374540","2011-2012","Suspensions","Percent","5.6"
"Suffield School District","900374540","2012-2013","Suspensions","Percent","3.7"
"Suffield School District","900374540","2013-2014","Suspensions","Percent","3.2"
"Suffield School District","900374540","2014-2015","Suspensions","Percent","2.2"
"Suffield School District","900374540","2015-2016","Suspensions","Percent","6.0"
"Suffield School District","900374540","2016-2017","Suspensions","Percent","4.6"
"Suffield School District","900374540","2017-2018","Suspensions","Percent","5.5"
"Suffield School District","900374540","2018-2019","Suspensions","Percent","4.1"
"Suffield School District","900374540","2019-2020","Suspensions","Percent","3.3"
"The Bridge Academy District","","2009-2010","Suspensions","Percent","36.4"
"The Bridge Academy District","","2010-2011","Suspensions","Percent","25.0"
"The Bridge Academy District","","2011-2012","Suspensions","Percent","25.1"
"The Bridge Academy District","","2012-2013","Suspensions","Percent","24.0"
"The Bridge Academy District","","2013-2014","Suspensions","Percent","14.6"
"The Bridge Academy District","","2014-2015","Suspensions","Percent","18.5"
"The Bridge Academy District","","2015-2016","Suspensions","Percent","18.4"
"The Bridge Academy District","","2016-2017","Suspensions","Percent","19.3"
"The Bridge Academy District","","2017-2018","Suspensions","Percent","13.7"
"The Bridge Academy District","","2018-2019","Suspensions","Percent","10.0"
"The Bridge Academy District","","2019-2020","Suspensions","Percent","2.4"
"The Gilbert School District","","2009-2010","Suspensions","Percent","15.8"
"The Gilbert School District","","2010-2011","Suspensions","Percent","15.2"
"The Gilbert School District","","2011-2012","Suspensions","Percent","20.0"
"The Gilbert School District","","2012-2013","Suspensions","Percent","24.3"
"The Gilbert School District","","2013-2014","Suspensions","Percent","27.2"
"The Gilbert School District","","2014-2015","Suspensions","Percent","30.5"
"The Gilbert School District","","2015-2016","Suspensions","Percent","16.8"
"The Gilbert School District","","2016-2017","Suspensions","Percent","16.1"
"The Gilbert School District","","2017-2018","Suspensions","Percent","18.1"
"The Gilbert School District","","2018-2019","Suspensions","Percent","18.3"
"The Gilbert School District","","2019-2020","Suspensions","Percent","12.7"
"Thomaston School District","900575730","2009-2010","Suspensions","Percent","8.2"
"Thomaston School District","900575730","2010-2011","Suspensions","Percent","7.7"
"Thomaston School District","900575730","2011-2012","Suspensions","Percent","6.9"
"Thomaston School District","900575730","2012-2013","Suspensions","Percent","5.0"
"Thomaston School District","900575730","2013-2014","Suspensions","Percent","5.6"
"Thomaston School District","900575730","2014-2015","Suspensions","Percent","5.8"
"Thomaston School District","900575730","2015-2016","Suspensions","Percent","7.2"
"Thomaston School District","900575730","2016-2017","Suspensions","Percent","9.8"
"Thomaston School District","900575730","2017-2018","Suspensions","Percent","9.5"
"Thomaston School District","900575730","2018-2019","Suspensions","Percent","7.1"
"Thomaston School District","900575730","2019-2020","Suspensions","Percent","4.6"
"Thompson School District","901575870","2009-2010","Suspensions","Percent","5.7"
"Thompson School District","901575870","2010-2011","Suspensions","Percent","6.7"
"Thompson School District","901575870","2011-2012","Suspensions","Percent","8.0"
"Thompson School District","901575870","2012-2013","Suspensions","Percent","6.7"
"Thompson School District","901575870","2013-2014","Suspensions","Percent","6.3"
"Thompson School District","901575870","2014-2015","Suspensions","Percent","4.5"
"Thompson School District","901575870","2015-2016","Suspensions","Percent","7.7"
"Thompson School District","901575870","2016-2017","Suspensions","Percent","8.2"
"Thompson School District","901575870","2017-2018","Suspensions","Percent","8.7"
"Thompson School District","901575870","2018-2019","Suspensions","Percent","7.1"
"Thompson School District","901575870","2019-2020","Suspensions","Percent","4.8"
"Tolland School District","901376290","2009-2010","Suspensions","Percent","4.0"
"Tolland School District","901376290","2010-2011","Suspensions","Percent","4.5"
"Tolland School District","901376290","2011-2012","Suspensions","Percent","3.3"
"Tolland School District","901376290","2012-2013","Suspensions","Percent","3.9"
"Tolland School District","901376290","2013-2014","Suspensions","Percent","3.0"
"Tolland School District","901376290","2014-2015","Suspensions","Percent","2.2"
"Tolland School District","901376290","2015-2016","Suspensions","Percent","3.8"
"Tolland School District","901376290","2016-2017","Suspensions","Percent","3.6"
"Tolland School District","901376290","2017-2018","Suspensions","Percent","3.9"
"Tolland School District","901376290","2018-2019","Suspensions","Percent","3.9"
"Tolland School District","901376290","2019-2020","Suspensions","Percent","2.1"
"Torrington School District","900576570","2009-2010","Suspensions","Percent","8.0"
"Torrington School District","900576570","2010-2011","Suspensions","Percent","9.7"
"Torrington School District","900576570","2011-2012","Suspensions","Percent","10.8"
"Torrington School District","900576570","2012-2013","Suspensions","Percent","9.4"
"Torrington School District","900576570","2013-2014","Suspensions","Percent","8.9"
"Torrington School District","900576570","2014-2015","Suspensions","Percent","7.8"
"Torrington School District","900576570","2015-2016","Suspensions","Percent","8.1"
"Torrington School District","900576570","2016-2017","Suspensions","Percent","6.7"
"Torrington School District","900576570","2017-2018","Suspensions","Percent","7.9"
"Torrington School District","900576570","2018-2019","Suspensions","Percent","7.8"
"Torrington School District","900576570","2019-2020","Suspensions","Percent","6.0"
"Trailblazers Academy District","","2009-2010","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2010-2011","Suspensions","Percent","3.6"
"Trailblazers Academy District","","2011-2012","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Suspensions","Percent","4.1"
"Trailblazers Academy District","","2013-2014","Suspensions","Percent","11.3"
"Trailblazers Academy District","","2014-2015","Suspensions","Percent","13.9"
"Trailblazers Academy District","","2015-2016","Suspensions","Percent","30.2"
"Trailblazers Academy District","","2016-2017","Suspensions","Percent","38.8"
"Trailblazers Academy District","","2017-2018","Suspensions","Percent","8.4"
"Trailblazers Academy District","","2018-2019","Suspensions","Percent","5.7"
"Trumbull School District","900177200","2009-2010","Suspensions","Percent","2.1"
"Trumbull School District","900177200","2010-2011","Suspensions","Percent","1.8"
"Trumbull School District","900177200","2011-2012","Suspensions","Percent","1.7"
"Trumbull School District","900177200","2012-2013","Suspensions","Percent","1.7"
"Trumbull School District","900177200","2013-2014","Suspensions","Percent","1.5"
"Trumbull School District","900177200","2014-2015","Suspensions","Percent","1.4"
"Trumbull School District","900177200","2015-2016","Suspensions","Percent","1.2"
"Trumbull School District","900177200","2016-2017","Suspensions","Percent","1.4"
"Trumbull School District","900177200","2017-2018","Suspensions","Percent","1.8"
"Trumbull School District","900177200","2018-2019","Suspensions","Percent","1.7"
"Trumbull School District","900177200","2019-2020","Suspensions","Percent","1.0"
"Unified School District #1","","2009-2010","Suspensions","Percent","-6666"
"Unified School District #1","","2010-2011","Suspensions","Percent","-6666"
"Unified School District #1","","2011-2012","Suspensions","Percent","-6666"
"Unified School District #1","","2012-2013","Suspensions","Percent","-6666"
"Unified School District #1","","2013-2014","Suspensions","Percent","-6666"
"Unified School District #1","","2014-2015","Suspensions","Percent","-6666"
"Unified School District #1","","2015-2016","Suspensions","Percent","-6666"
"Unified School District #1","","2016-2017","Suspensions","Percent","-6666"
"Unified School District #1","","2017-2018","Suspensions","Percent","-6666"
"Unified School District #1","","2018-2019","Suspensions","Percent","-6666"
"Unified School District #1","","2019-2020","Suspensions","Percent","-6666"
"Unified School District #2","","2009-2010","Suspensions","Percent","22.8"
"Unified School District #2","","2010-2011","Suspensions","Percent","23.8"
"Unified School District #2","","2011-2012","Suspensions","Percent","25.1"
"Unified School District #2","","2012-2013","Suspensions","Percent","27.3"
"Unified School District #2","","2013-2014","Suspensions","Percent","28.6"
"Unified School District #2","","2014-2015","Suspensions","Percent","31.6"
"Unified School District #2","","2015-2016","Suspensions","Percent","37.0"
"Unified School District #2","","2016-2017","Suspensions","Percent","35.3"
"Unified School District #2","","2017-2018","Suspensions","Percent","17.9"
"Unified School District #2","","2018-2019","Suspensions","Percent","-9999"
"Unified School District #2","","2019-2020","Suspensions","Percent","-6666"
"Union School District","","2009-2010","Suspensions","Percent","-6666"
"Union School District","","2010-2011","Suspensions","Percent","-9999"
"Union School District","","2011-2012","Suspensions","Percent","-6666"
"Union School District","","2012-2013","Suspensions","Percent","-6666"
"Union School District","","2013-2014","Suspensions","Percent","-6666"
"Union School District","","2014-2015","Suspensions","Percent","-6666"
"Union School District","","2015-2016","Suspensions","Percent","-9999"
"Union School District","","2016-2017","Suspensions","Percent","-6666"
"Union School District","","2017-2018","Suspensions","Percent","-6666"
"Union School District","","2018-2019","Suspensions","Percent","-6666"
"Union School District","","2019-2020","Suspensions","Percent","-6666"
"Vernon School District","901378250","2009-2010","Suspensions","Percent","10.2"
"Vernon School District","901378250","2010-2011","Suspensions","Percent","9.1"
"Vernon School District","901378250","2011-2012","Suspensions","Percent","9.1"
"Vernon School District","901378250","2012-2013","Suspensions","Percent","8.7"
"Vernon School District","901378250","2013-2014","Suspensions","Percent","8.7"
"Vernon School District","901378250","2014-2015","Suspensions","Percent","9.5"
"Vernon School District","901378250","2015-2016","Suspensions","Percent","9.5"
"Vernon School District","901378250","2016-2017","Suspensions","Percent","9.7"
"Vernon School District","901378250","2017-2018","Suspensions","Percent","8.2"
"Vernon School District","901378250","2018-2019","Suspensions","Percent","7.6"
"Vernon School District","901378250","2019-2020","Suspensions","Percent","6.0"
"Voluntown School District","","2009-2010","Suspensions","Percent","4.4"
"Voluntown School District","","2010-2011","Suspensions","Percent","-9999"
"Voluntown School District","","2011-2012","Suspensions","Percent","3.4"
"Voluntown School District","","2012-2013","Suspensions","Percent","-9999"
"Voluntown School District","","2013-2014","Suspensions","Percent","-9999"
"Voluntown School District","","2014-2015","Suspensions","Percent","2.5"
"Voluntown School District","","2015-2016","Suspensions","Percent","-9999"
"Voluntown School District","","2016-2017","Suspensions","Percent","-9999"
"Voluntown School District","","2017-2018","Suspensions","Percent","-9999"
"Voluntown School District","","2018-2019","Suspensions","Percent","-6666"
"Voluntown School District","","2019-2020","Suspensions","Percent","-6666"
"Wallingford School District","900978740","2009-2010","Suspensions","Percent","7.3"
"Wallingford School District","900978740","2010-2011","Suspensions","Percent","6.9"
"Wallingford School District","900978740","2011-2012","Suspensions","Percent","6.3"
"Wallingford School District","900978740","2012-2013","Suspensions","Percent","6.1"
"Wallingford School District","900978740","2013-2014","Suspensions","Percent","5.4"
"Wallingford School District","900978740","2014-2015","Suspensions","Percent","5.0"
"Wallingford School District","900978740","2015-2016","Suspensions","Percent","3.9"
"Wallingford School District","900978740","2016-2017","Suspensions","Percent","4.0"
"Wallingford School District","900978740","2017-2018","Suspensions","Percent","5.3"
"Wallingford School District","900978740","2018-2019","Suspensions","Percent","5.4"
"Wallingford School District","900978740","2019-2020","Suspensions","Percent","4.5"
"Waterbury School District","900980070","2009-2010","Suspensions","Percent","23.3"
"Waterbury School District","900980070","2010-2011","Suspensions","Percent","22.1"
"Waterbury School District","900980070","2011-2012","Suspensions","Percent","21.3"
"Waterbury School District","900980070","2012-2013","Suspensions","Percent","19.7"
"Waterbury School District","900980070","2013-2014","Suspensions","Percent","19.5"
"Waterbury School District","900980070","2014-2015","Suspensions","Percent","19.0"
"Waterbury School District","900980070","2015-2016","Suspensions","Percent","18.6"
"Waterbury School District","900980070","2016-2017","Suspensions","Percent","17.6"
"Waterbury School District","900980070","2017-2018","Suspensions","Percent","16.9"
"Waterbury School District","900980070","2018-2019","Suspensions","Percent","14.6"
"Waterbury School District","900980070","2019-2020","Suspensions","Percent","10.8"
"Waterford School District","901180280","2009-2010","Suspensions","Percent","7.7"
"Waterford School District","901180280","2010-2011","Suspensions","Percent","7.8"
"Waterford School District","901180280","2011-2012","Suspensions","Percent","6.3"
"Waterford School District","901180280","2012-2013","Suspensions","Percent","5.2"
"Waterford School District","901180280","2013-2014","Suspensions","Percent","5.9"
"Waterford School District","901180280","2014-2015","Suspensions","Percent","6.3"
"Waterford School District","901180280","2015-2016","Suspensions","Percent","5.5"
"Waterford School District","901180280","2016-2017","Suspensions","Percent","4.8"
"Waterford School District","901180280","2017-2018","Suspensions","Percent","4.6"
"Waterford School District","901180280","2018-2019","Suspensions","Percent","4.9"
"Waterford School District","901180280","2019-2020","Suspensions","Percent","2.7"
"Watertown School District","900580490","2009-2010","Suspensions","Percent","7.4"
"Watertown School District","900580490","2010-2011","Suspensions","Percent","8.7"
"Watertown School District","900580490","2011-2012","Suspensions","Percent","8.3"
"Watertown School District","900580490","2012-2013","Suspensions","Percent","8.0"
"Watertown School District","900580490","2013-2014","Suspensions","Percent","8.3"
"Watertown School District","900580490","2014-2015","Suspensions","Percent","5.7"
"Watertown School District","900580490","2015-2016","Suspensions","Percent","6.4"
"Watertown School District","900580490","2016-2017","Suspensions","Percent","6.1"
"Watertown School District","900580490","2017-2018","Suspensions","Percent","6.0"
"Watertown School District","900580490","2018-2019","Suspensions","Percent","6.8"
"Watertown School District","900580490","2019-2020","Suspensions","Percent","4.2"
"West Hartford School District","900382590","2009-2010","Suspensions","Percent","5.7"
"West Hartford School District","900382590","2010-2011","Suspensions","Percent","4.8"
"West Hartford School District","900382590","2011-2012","Suspensions","Percent","4.4"
"West Hartford School District","900382590","2012-2013","Suspensions","Percent","3.1"
"West Hartford School District","900382590","2013-2014","Suspensions","Percent","3.8"
"West Hartford School District","900382590","2014-2015","Suspensions","Percent","3.8"
"West Hartford School District","900382590","2015-2016","Suspensions","Percent","4.3"
"West Hartford School District","900382590","2016-2017","Suspensions","Percent","4.1"
"West Hartford School District","900382590","2017-2018","Suspensions","Percent","4.0"
"West Hartford School District","900382590","2018-2019","Suspensions","Percent","4.2"
"West Hartford School District","900382590","2019-2020","Suspensions","Percent","2.9"
"West Haven School District","900982870","2009-2010","Suspensions","Percent","12.8"
"West Haven School District","900982870","2010-2011","Suspensions","Percent","11.4"
"West Haven School District","900982870","2011-2012","Suspensions","Percent","11.8"
"West Haven School District","900982870","2012-2013","Suspensions","Percent","10.0"
"West Haven School District","900982870","2013-2014","Suspensions","Percent","8.0"
"West Haven School District","900982870","2014-2015","Suspensions","Percent","6.8"
"West Haven School District","900982870","2015-2016","Suspensions","Percent","7.1"
"West Haven School District","900982870","2016-2017","Suspensions","Percent","5.9"
"West Haven School District","900982870","2017-2018","Suspensions","Percent","6.6"
"West Haven School District","900982870","2018-2019","Suspensions","Percent","8.3"
"West Haven School District","900982870","2019-2020","Suspensions","Percent","7.8"
"Westbrook School District","900781680","2009-2010","Suspensions","Percent","6.8"
"Westbrook School District","900781680","2010-2011","Suspensions","Percent","7.3"
"Westbrook School District","900781680","2011-2012","Suspensions","Percent","8.4"
"Westbrook School District","900781680","2012-2013","Suspensions","Percent","5.3"
"Westbrook School District","900781680","2013-2014","Suspensions","Percent","2.3"
"Westbrook School District","900781680","2014-2015","Suspensions","Percent","-9999"
"Westbrook School District","900781680","2015-2016","Suspensions","Percent","0.9"
"Westbrook School District","900781680","2016-2017","Suspensions","Percent","2.5"
"Westbrook School District","900781680","2017-2018","Suspensions","Percent","-9999"
"Westbrook School District","900781680","2018-2019","Suspensions","Percent","0.8"
"Westbrook School District","900781680","2019-2020","Suspensions","Percent","0.9"
"Western Connecticut Regional Educational Services","","2009-2010","Suspensions","Percent","5.5"
"Western Connecticut Regional Educational Services","","2010-2011","Suspensions","Percent","-9999"
"Western Connecticut Regional Educational Services","","2011-2012","Suspensions","Percent","-6666"
"Western Connecticut Regional Educational Services","","2012-2013","Suspensions","Percent","5.8"
"Western Connecticut Regional Educational Services","","2013-2014","Suspensions","Percent","16.7"
"Western Connecticut Regional Educational Services","","2014-2015","Suspensions","Percent","7.6"
"Western Connecticut Regional Educational Services","","2015-2016","Suspensions","Percent","7.7"
"Western Connecticut Regional Educational Services","","2016-2017","Suspensions","Percent","-9999"
"Western Connecticut Regional Educational Services","","2017-2018","Suspensions","Percent","4.4"
"Western Connecticut Regional Educational Services","","2018-2019","Suspensions","Percent","10.0"
"Western Connecticut Regional Educational Services","","2019-2020","Suspensions","Percent","8.7"
"Weston School District","900183430","2009-2010","Suspensions","Percent","1.7"
"Weston School District","900183430","2010-2011","Suspensions","Percent","0.9"
"Weston School District","900183430","2011-2012","Suspensions","Percent","1.4"
"Weston School District","900183430","2012-2013","Suspensions","Percent","2.1"
"Weston School District","900183430","2013-2014","Suspensions","Percent","1.6"
"Weston School District","900183430","2014-2015","Suspensions","Percent","1.0"
"Weston School District","900183430","2015-2016","Suspensions","Percent","2.1"
"Weston School District","900183430","2016-2017","Suspensions","Percent","2.1"
"Weston School District","900183430","2017-2018","Suspensions","Percent","2.7"
"Weston School District","900183430","2018-2019","Suspensions","Percent","2.4"
"Weston School District","900183430","2019-2020","Suspensions","Percent","1.2"
"Westport School District","900183500","2009-2010","Suspensions","Percent","2.2"
"Westport School District","900183500","2010-2011","Suspensions","Percent","1.9"
"Westport School District","900183500","2011-2012","Suspensions","Percent","1.5"
"Westport School District","900183500","2012-2013","Suspensions","Percent","0.7"
"Westport School District","900183500","2013-2014","Suspensions","Percent","1.5"
"Westport School District","900183500","2014-2015","Suspensions","Percent","1.8"
"Westport School District","900183500","2015-2016","Suspensions","Percent","1.3"
"Westport School District","900183500","2016-2017","Suspensions","Percent","1.6"
"Westport School District","900183500","2017-2018","Suspensions","Percent","1.8"
"Westport School District","900183500","2018-2019","Suspensions","Percent","1.6"
"Westport School District","900183500","2019-2020","Suspensions","Percent","0.8"
"Wethersfield School District","900384900","2009-2010","Suspensions","Percent","3.7"
"Wethersfield School District","900384900","2010-2011","Suspensions","Percent","3.6"
"Wethersfield School District","900384900","2011-2012","Suspensions","Percent","3.7"
"Wethersfield School District","900384900","2012-2013","Suspensions","Percent","3.6"
"Wethersfield School District","900384900","2013-2014","Suspensions","Percent","3.2"
"Wethersfield School District","900384900","2014-2015","Suspensions","Percent","3.4"
"Wethersfield School District","900384900","2015-2016","Suspensions","Percent","4.4"
"Wethersfield School District","900384900","2016-2017","Suspensions","Percent","3.6"
